Unique ID,Longitude (X),Latitude (Y),Match,State_Code,County_Code,Tract_Code,Block_Code,GEOID,state,county,cbsa,poverty_rate,mfi,state_mfi,cbsa_mfi,area_mfi,mfi_ratio,eligible_lic,rural_status,DC_Status,DC_Confidence,GEO_fixed,both
mesh-capital-cabin-field-road-data-center-campbell-va,-78.9909489,37.3407675,Match,51,31,20101,2054,51031020101,Virginia,Campbell County,"Lynchburg, VA",11.162362,81587,115213,85472,85472,0.95454651,0,1,proposed,reported,51031020101,0
edged-energy-ankeny-ia,-93.6058,41.7297,Match,19,153,10205,1028,19153010205,Iowa,Polk County,"Des Moines-West Des Moines, IA",6.5378056,140888,97491,110255,110255,1.2778378,0,0,under_construction,confirmed,19153010205,0
digico-lax1-monterey-park-ca,-118.115058,34.03951,Match,6,37,482801,2004,6037482801,California,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",11.25,96875,113346,108949,108949,0.8891775,0,0,cancelled,confirmed,06037482801,0
meta-lebanon-in,-86.45,40.07,Match,18,11,810300,1027,18011810300,Indiana,Boone County,"Indianapolis-Carmel-Greenwood, IN",7.7795219,110423,90767,102227,102227,1.0801746,0,1,under_construction,confirmed,18011810300,0
merkle-standard-usk-wa,-117.2848,48.3079,Match,53,51,970200,4041,53051970200,Washington,Pend Oreille County,NA,19.663742,105731,118075,NA,118075,0.89545625,0,1,operational,reported,53051970200,0
new-carlisle-chicago-trail-data-center-st-joseph-county-in,-86.5089,41.7003,Match,18,141,10800,3027,18141010800,Indiana,St. Joseph County,"South Bend-Mishawaka, IN-MI",3.5204568,100673,90767,87126,87126,1.1554874,0,1,cancelled,reported,18141010800,0
fiberstate-draper-ut,-111.8628,40.52478,Match,49,35,112816,1009,49035112816,Utah,Salt Lake County,"Salt Lake City-Murray, UT",3.6015198,146875,109675,116518,116518,1.2605349,0,0,operational,reported,49035112816,0
cloudhq-manassas-mcc-va,-77.4982,38.7196,Match,51,153,901304,2006,51153901304,Virginia,Prince William County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",4.4359951,136458,115213,154653,154653,0.88234949,0,0,under_construction,confirmed,51153901304,0
cipher-stingray-andrews-county-tx,-102.5457,32.3187,Match,48,3,950300,3047,48003950300,Texas,Andrews County,NA,15.377894,97986,94599,NA,94599,1.0358038,0,1,under_construction,reported,48003950300,0
microsoft-san-antonio-expansion-tx,-98.88,29.35,Match,48,325,101,3063,48325000101,Texas,Medina County,"San Antonio-New Braunfels, TX",8.6132402,91682,94599,92961,92961,0.98624152,0,1,under_construction,reported,48325000101,0
coreweave-dalton-ii-old-tilton-road-whitfield-ga,-84.94183002,34.69265485,Match,13,313,1500,4003,13313001500,Georgia,Whitfield County,"Dalton, GA",21.857197,64628,93754,76435,76435,0.8455289,1,1,under_construction,confirmed,13313001500,1
cipher-colchis-tom-green-tx,-100.3212098,31.5290977,Match,48,451,1600,2105,48451001600,Texas,Tom Green County,"San Angelo, TX",7.5621891,108472,94599,83906,83906,1.29278,0,0,proposed,confirmed,48451001600,0
cirrus-data-services-midvale-ut,-111.8994,40.6111,Match,49,35,112404,2008,49035112404,Utah,Salt Lake County,"Salt Lake City-Murray, UT",11.925176,65446,109675,116518,116518,0.56168145,1,0,operational,reported,49035112404,0
stack-dfw02-lancaster-tx,-96.7561083,32.5920798,Match,48,113,16803,3050,48113016803,Texas,Dallas County,"Dallas-Fort Worth-Arlington, TX",15.457185,54351,94599,108711,108711,0.4999586,1,0,under_construction,reported,48113016803,0
crusoe-warrenton-mo,-91.1432,38.8125,Match,29,219,820106,1047,29219820106,Missouri,Warren County,"St. Louis, MO-IL",7.2174563,100040,91360,105167,105167,0.95124894,0,1,permitted,reported,29219820106,0
sentinum-bni-montana-richland-mt,-104.155973,47.716735,Match,30,83,70400,2006,30083070400,Montana,Richland County,NA,5.3780451,90926,92794,NA,92794,0.97986937,0,1,operational,confirmed,30083070400,0
beale-project-clydesdale-tulsa-county-ok,-95.83,36.28,Match,40,143,5812,1008,40143005812,Oklahoma,Tulsa County,"Tulsa, OK",1.3579576,145245,82385,88320,88320,1.6445313,0,0,under_construction,confirmed,40143005812,0
we-energies-oak-creek-natural-gas-wi,-87.8347,42.8858,Match,55,79,990000,5,55079990000,Wisconsin,Milwaukee County,"Milwaukee-Waukesha, WI",NA,NA,100141,104346,104346,NA,0,1,under_construction,confirmed,55079990000,0
stargate-milam-county-tx,-96.972,30.852,Match,48,331,950401,2066,48331950401,Texas,Milam County,NA,12.401456,72604,94599,NA,94599,0.76749223,0,1,under_construction,reported,48331950401,0
expedient-cmh1-upper-arlington-oh,-83.078426,40.0578366,Match,39,49,6340,1000,39049006340,Ohio,Franklin County,"Columbus, OH",2.3945267,201250,92749,104588,104588,1.924217,0,0,operational,reported,39049006340,0
novva-west-jordan-ut,-112.04576,40.57389,Match,49,35,115211,3028,49035115211,Utah,Salt Lake County,"Salt Lake City-Murray, UT",7.4424343,137180,109675,116518,116518,1.1773288,0,0,operational,confirmed,49035115211,0
talen-susquehanna-aws-pa,-76.14889,41.08889,Match,42,79,216100,2016,42079216100,Pennsylvania,Luzerne County,"Scranton--Wilkes-Barre, PA",6.2263675,99441,100262,85514,85514,1.1628622,0,1,operational,confirmed,42079216100,0
google-columbia-county-ga,-82.2563979,33.5313102,Match,13,73,30403,2014,13073030403,Georgia,Columbia County,"Augusta-Richmond County, GA-SC",7.1749907,120145,93754,84944,84944,1.4144025,0,0,proposed,confirmed,13073030403,0
fortitude-grand-island-ne,-98.35861,40.92167,Match,31,79,300,5072,31079000300,Nebraska,Hall County,"Grand Island, NE",13.731295,73889,99751,87758,87758,0.84196311,0,0,operational,reported,31079000300,0
element-critical-chicago-one-il,-87.9646913,41.9757324,Match,17,43,840101,4033,17043840101,Illinois,DuPage County,"Chicago-Naperville-Elgin, IL-IN",7.2818232,95225,106018,113207,113207,0.84115821,0,0,operational,reported,17043840101,0
simple-mining-cedar-falls-ia,-92.4453,42.5347,Match,19,13,2200,3005,19013002200,Iowa,Black Hawk County,"Waterloo-Cedar Falls, IA",12.563215,100903,97491,90741,90741,1.111989,0,0,cancelled,confirmed,19013002200,0
google-project-louie-monrovia-in,-86.35,39.57,Match,18,109,510202,5021,18109510202,Indiana,Morgan County,"Indianapolis-Carmel-Greenwood, IN",17.826284,90163,90767,102227,102227,0.88198811,0,0,under_construction,confirmed,18109510202,0
virginia-technology-park-clear-brook-frederick-va,-78.096111,39.2564912,Match,51,69,50100,2051,51069050100,Virginia,Frederick County,"Winchester, VA-WV",4.5338116,112330,115213,105992,105992,1.0597969,0,1,proposed,reported,51069050100,0
firstlight-portsmouth-nh-data-center-nh,-70.8080395,43.0761287,Match,33,15,107400,2037,33015107400,New Hampshire,Rockingham County,"Boston-Cambridge-Newton, MA-NH",5.7350564,101000,122715,145780,145780,0.69282478,1,1,operational,reported,33015107400,1
microsoft-firecracker-rome-ga,-85.16,34.27,Match,13,115,600,2000,13115000600,Georgia,Floyd County,"Rome, GA",27.820053,52034,93754,80531,80531,0.64613628,1,1,permitted,reported,13115000600,1
qts-eagle-mountain-ii-fairfield-ut,-112.093,40.26217,Match,49,49,10107,4039,49049010107,Utah,Utah County,"Provo-Orem-Lehi, UT",7.4069095,132173,109675,110937,110937,1.191424,0,1,under_construction,reported,49049010107,0
aws-sprigg-township-adams-county-oh,-83.69306,38.63778,Match,39,1,770600,2048,39001770600,Ohio,Adams County,NA,37.03828,37181,92749,NA,92749,0.40087762,1,1,permitted,confirmed,39001770600,1
digital-realty-new-york-ewr12-nj,-74.4592038,40.5529283,Match,34,23,603,2026,34023000603,New Jersey,Middlesex County,"New York-Newark-Jersey City, NY-NJ",1.9766397,154318,127025,120744,120744,1.2780594,0,0,operational,reported,34023000603,0
cleanspark-campbell-junction-tn,-85.1692,36.0436,Match,47,35,970301,2043,47035970301,Tennessee,Cumberland County,NA,16.276596,65058,87314,NA,87314,0.7451039,0,1,operational,confirmed,47035970301,0
lightedge-chaska-mn,-93.635,44.828,Match,27,19,90802,1002,27019090802,Minnesota,Carver County,"Minneapolis-St. Paul-Bloomington, MN-WI",2.1876314,206845,113993,126705,126705,1.6324928,0,0,operational,confirmed,27019090802,0
ntt-ashburn-va7-data-center-va,-77.471954,39.0160142,Match,51,107,611019,3000,51107611019,Virginia,Loudoun County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1.6687378,244107,115213,154653,154653,1.5784175,0,0,under_construction,reported,51107611019,0
google-armstrong-county-tx,-101.367,34.973,Match,48,11,950100,3109,48011950100,Texas,Armstrong County,"Amarillo, TX",5.1948051,92188,94599,91941,91941,1.0026865,0,1,under_construction,confirmed,48011950100,0
enbridge-cowboy-solar-bess-laramie-county-wy,-104.82,41.14,Match,56,21,1000,4021,56021001000,Wyoming,Laramie County,"Cheyenne, WY",7.8263965,94276,96997,99600,99600,0.9465462,0,0,under_construction,confirmed,56021001000,0
iron-mountain-mia-1-miami-fl,-80.247556,25.88416,Match,12,86,508,2016,12086000508,Florida,Miami-Dade County,"Miami-Fort Lauderdale-West Palm Beach, FL",38.679245,41269,89891,89212,89212,0.46259472,1,0,under_construction,confirmed,12086000508,0
microsoft-heath-oh,-82.46,40.015,Match,39,89,753100,3047,39089753100,Ohio,Licking County,"Columbus, OH",8.5076981,64814,92749,104588,104588,0.61970782,1,1,under_construction,confirmed,39089753100,1
cleanspark-oneida-tn,-84.5127,36.4981,Match,47,151,975102,3012,47151975102,Tennessee,Scott County,NA,19.262011,70720,87314,NA,87314,0.80995029,0,1,operational,confirmed,47151975102,0
soluna-project-kati-willacy-tx,-97.7836,26.4804,Match,48,489,950300,4017,48489950300,Texas,Willacy County,NA,35.519432,49167,94599,NA,94599,0.51974124,1,1,under_construction,confirmed,48489950300,1
oakland-university-computing-auburn-hills-mi,-83.215,42.675,Match,26,125,981300,1017,26125981300,Michigan,Oakland County,"Detroit-Warren-Dearborn, MI",100,NA,93357,99913,99913,NA,1,0,proposed,confirmed,26125981300,0
entergy-pointe-coupee-cccts-la,-91.3693885,30.7288063,Match,22,77,951900,1005,22077951900,Louisiana,Pointe Coupee Parish,"Baton Rouge, LA",16.970182,94863,79407,89597,89597,1.0587742,0,1,proposed,reported,22077951900,0
epic-hosting-verona-wi,-89.562,42.98,Match,55,25,13700,1025,55025013700,Wisconsin,Dane County,"Madison, WI",1.042654,156047,100141,120280,120280,1.2973645,0,0,permitted,reported,55025013700,0
greenidge-columbus-ms,-88.4273,33.4957,Match,28,87,902,3050,28087000902,Mississippi,Lowndes County,NA,50.893211,NA,73163,NA,73163,NA,1,1,cancelled,confirmed,28087000902,1
mara-granbury-hood-tx,-97.7871,32.4427,Match,48,221,160100,3070,48221160100,Texas,Hood County,NA,7.3523335,86856,94599,NA,94599,0.91814923,0,1,operational,confirmed,48221160100,0
aws-wheatfield-in,-87.0586,41.1955,Match,18,73,100800,4015,18073100800,Indiana,Jasper County,"Chicago-Naperville-Elgin, IL-IN",7.255332,97750,90767,113207,113207,0.86346251,0,1,permitted,confirmed,18073100800,0
centersquare-gallatin-tn,-86.39812,36.40406,Match,47,165,20602,3019,47165020602,Tennessee,Sumner County,"Nashville-Davidson--Murfreesboro--Franklin, TN",8.0913277,103594,87314,105115,105115,0.98553014,0,0,operational,confirmed,47165020602,0
big-watt-digital-onida-sd,-100.3115,44.705,Match,46,119,979100,1219,46119979100,South Dakota,Sully County,NA,6.3199472,98906,96562,NA,96562,1.0242746,0,1,operational,confirmed,46119979100,0
flexential-atlanta-douglasville-2-ga,-84.6112398,33.7307027,Match,13,97,80105,2028,13097080105,Georgia,Douglas County,"Atlanta-Sandy Springs-Roswell, GA",10.400721,144618,93754,107388,107388,1.3466868,0,0,operational,reported,13097080105,0
google-loch-midlothian-va,-77.71,37.454,Match,51,41,101003,4007,51041101003,Virginia,Chesterfield County,"Richmond, VA",1.4231755,176139,115213,110863,110863,1.5887988,0,0,permitted,confirmed,51041101003,0
vantage-stafford-va4-va,-77.44,38.44,Match,51,179,10210,1018,51179010210,Virginia,Stafford County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1.4542483,172130,115213,154653,154653,1.1130078,0,1,under_construction,confirmed,51179010210,0
aws-project-cosmos-marysville-oh,-83.35,40.237,Match,39,159,50602,1026,39159050602,Ohio,Union County,"Columbus, OH",4.0842648,133183,92749,104588,104588,1.2734061,0,1,under_construction,confirmed,39159050602,0
bitfarms-sharon-pa,-80.497,41.2334,Match,42,85,30300,4006,42085030300,Pennsylvania,Mercer County,NA,13.042061,60000,100262,NA,100262,0.59843212,1,1,operational,confirmed,42085030300,1
flexential-nashville-franklin-tn,-86.8155401,35.9204203,Match,47,187,51001,1036,47187051001,Tennessee,Williamson County,"Nashville-Davidson--Murfreesboro--Franklin, TN",3.3946877,193883,87314,105115,105115,1.8444846,0,0,operational,reported,47187051001,0
prsm-group-cumberland-county-nc,-78.8394,35.0462,Match,37,51,1402,2018,37051001402,North Carolina,Cumberland County,"Fayetteville, NC",35.185184,41953,90290,73956,73956,0.56726974,1,0,proposed,reported,37051001402,0
prince-william-digital-gateway-va,-77.68,38.8,Match,51,153,901509,1022,51153901509,Virginia,Prince William County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",4.281991,217105,115213,154653,154653,1.4038202,0,0,cancelled,confirmed,51153901509,0
csquare-sfo4-ca,-121.9551844,37.3757986,Match,6,85,505202,2041,6085505202,California,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",19.125883,163550,113346,184762,184762,0.88519287,0,0,operational,reported,06085505202,0
tigerdc-project-spero-spartanburg-county-sc,-82.092603,34.9109275,Match,45,83,23101,4043,45083023101,South Carolina,Spartanburg County,"Spartanburg, SC",14.660944,71818,86707,78303,78303,0.91718072,0,0,cancelled,reported,45083023101,0
flexential-salt-lake-city-millcreek-ut,-111.8850505,40.685569,Match,49,35,111906,1000,49035111906,Utah,Salt Lake County,"Salt Lake City-Murray, UT",13.884083,77167,109675,116518,116518,0.66227537,1,0,operational,reported,49035111906,0
amazon-bridgefield-tech-center-ashburn-loudoun-va,-77.4744148,39.029784,Match,51,107,611006,3001,51107611006,Virginia,Loudoun County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2.078522,211875,115213,154653,154653,1.3700025,0,0,proposed,reported,51107611006,0
equinix-dallas-da12-tx,-96.8586608,32.8209286,Match,48,113,10001,2045,48113010001,Texas,Dallas County,"Dallas-Fort Worth-Arlington, TX",34.268063,43662,94599,108711,108711,0.40163368,1,0,proposed,reported,48113010001,0
equinix-ch1-il,-87.6180475,41.8535578,Match,17,31,330101,1020,17031330101,Illinois,Cook County,"Chicago-Naperville-Elgin, IL-IN",9.9771833,189131,106018,113207,113207,1.6706653,0,0,operational,reported,17031330101,0
blusky-ai-walsenburg-co,-104.780995,37.6235234,Match,8,55,960600,3099,8055960600,Colorado,Huerfano County,NA,24.559307,66633,119139,NA,119139,0.55928791,1,1,proposed,reported,08055960600,1
microsoft-el-mirage-az,-112.3204,33.5695,Match,4,13,61043,3029,4013061043,Arizona,Maricopa County,"Phoenix-Mesa-Chandler, AZ",12.049215,89353,95980,103615,103615,0.86235583,0,0,operational,confirmed,04013061043,0
allegheny-dc-springdale-cheswick-pa,-79.7844,40.5425,Match,42,3,417100,2009,42003417100,Pennsylvania,Allegheny County,"Pittsburgh, PA",1.2235295,88933,100262,102107,102107,0.87097847,0,0,proposed,confirmed,42003417100,0
tpa-social-circle-technology-park-ga,-83.7182,33.6562,Match,13,297,110801,2025,13297110801,Georgia,Walton County,"Atlanta-Sandy Springs-Roswell, GA",6.92974,106489,93754,107388,107388,0.99162847,0,1,proposed,reported,13297110801,0
bloomberg-orangeburg-ny,-73.986828,41.036652,Match,36,87,12800,5044,36087012800,New York,Rockland County,"New York-Newark-Jersey City, NY-NJ",3.946816,227143,106873,120744,120744,1.8811949,0,0,operational,confirmed,36087012800,0
aligned-ord-03-elk-grove-village-il,-87.9703,42.0039,Match,17,31,770300,3018,17031770300,Illinois,Cook County,"Chicago-Naperville-Elgin, IL-IN",8.7209301,97601,106018,113207,113207,0.86214632,0,0,under_construction,reported,17031770300,0
digital-realty-silicon-valley-sjc11-ca,-121.9485649,37.3763668,Match,6,85,505202,2000,6085505202,California,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",19.125883,163550,113346,184762,184762,0.88519287,0,0,operational,reported,06085505202,0
summit-ridge-santaquin-ut,-111.78521,39.97551,Match,49,49,10506,1005,49049010506,Utah,Utah County,"Provo-Orem-Lehi, UT",5.8193979,90577,109675,110937,110937,0.81647241,0,1,under_construction,confirmed,49049010506,0
air-products-cetronia-road-upper-macungie-pa,-75.5965424,40.5510536,Match,42,77,6204,2025,42077006204,Pennsylvania,Lehigh County,"Allentown-Bethlehem-Easton, PA-NJ",0.75078714,169663,100262,103840,103840,1.6338887,0,0,cancelled,reported,42077006204,0
microsoft-ruthenium-west-des-moines-ia,-93.8098423,41.4999095,Match,19,121,60101,2034,19121060101,Iowa,Madison County,"Des Moines-West Des Moines, IA",5.3378029,122170,97491,110255,110255,1.1080676,0,0,proposed,confirmed,19121060101,0
crusoe-nolan-county-tx,-100.405938,32.4709519,Match,48,353,950300,2063,48353950300,Texas,Nolan County,NA,38.479923,39391,94599,NA,94599,0.41639975,1,1,proposed,reported,48353950300,1
bitdeer-shalersville-portage-county-oh,-81.245,41.199,Match,39,133,601100,1006,39133601100,Ohio,Portage County,"Akron, OH",10.594892,73621,92749,95658,95658,0.76962721,0,0,proposed,reported,39133601100,0
lambda-chicago-edgeconnex-il,-87.6298,41.8781,Match,17,31,839100,1094,17031839100,Illinois,Cook County,"Chicago-Naperville-Elgin, IL-IN",9.0022612,188216,106018,113207,113207,1.6625828,0,0,under_construction,confirmed,17031839100,0
canaan-alborz-happy-tx,-101.9165,35.012,Match,48,381,21707,3061,48381021707,Texas,Randall County,"Amarillo, TX",3.4041119,146009,94599,91941,91941,1.5880728,0,0,operational,confirmed,48381021707,0
lumen-austin-3-tx,-97.7235975,30.261396,Match,48,453,902,4022,48453000902,Texas,Travis County,"Austin-Round Rock-San Marcos, TX",10.967197,111286,94599,126591,126591,0.87909883,0,0,operational,reported,48453000902,0
cloudburst-san-marcos-tx,-97.94,29.88,Match,48,209,10500,1020,48209010500,Texas,Hays County,"Austin-Round Rock-San Marcos, TX",21.372192,55809,94599,126591,126591,0.44086072,1,0,under_construction,reported,48209010500,0
tract-eagle-mountain-ut,-112.01198,40.30935,Match,49,49,10114,1031,49049010114,Utah,Utah County,"Provo-Orem-Lehi, UT",2.173167,106508,109675,110937,110937,0.96007645,0,1,proposed,confirmed,49049010114,0
xai-colossus-memphis-tn,-90.0148,35.0565,Match,47,157,22026,1014,47157022026,Tennessee,Shelby County,"Memphis, TN-MS-AR",40.218521,36653,87314,84517,84517,0.43367606,1,0,operational,reported,47157022026,0
mara-findlay-oh,-83.6499,41.0442,Match,39,63,500,1012,39063000500,Ohio,Hancock County,NA,17.484535,60569,92749,NA,92749,0.65304208,1,1,under_construction,confirmed,39063000500,1
microsoft-goodyear-az,-112.39,33.4353,Match,4,13,61024,1005,4013061024,Arizona,Maricopa County,"Phoenix-Mesa-Chandler, AZ",8.2928648,104792,95980,103615,103615,1.0113593,0,0,operational,confirmed,04013061024,0
stream-data-centers-dfwa-dfw-vii-tx,-96.6542632,32.9836243,Match,48,113,19042,5005,48113019042,Texas,Dallas County,"Dallas-Fort Worth-Arlington, TX",19.637823,93929,94599,108711,108711,0.86402482,0,0,operational,reported,48113019042,0
