Unique ID,Longitude (X),Latitude (Y),Match,State_Code,County_Code,Tract_Code,Block_Code,GEOID,state,county,cbsa,poverty_rate,mfi,state_mfi,cbsa_mfi,area_mfi,mfi_ratio,eligible_lic,rural_status,DC_Status,DC_Confidence
cipher-mikeska-mcculloch-county-tx,-99.3349,31.1317,Match,48,307,950300,2029,48307950300,Texas, McCulloch County,,14.68254,82965.0,94599.0,,94599.0,0.87701774,0.0,1.0,proposed,reported
radiusdc-miami-i-sweetwater-fl,-80.3839,25.7871,Match,12,86,9010,1097,12086009010,Florida, Miami-Dade County,"Miami-Fort Lauderdale-West Palm Beach, FL",4.8770547,120705.0,89891.0,89212.0,89212.0,1.353013,0.0,0.0,operational,confirmed
equinix-sv1-ca,-121.7833277,37.2415975,Match,6,85,512032,3002,6085512032,California, Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",12.269938,176667.0,113346.0,184762.0,184762.0,0.95618689,0.0,0.0,operational,reported
canaan-bear-andrews-tx,-102.6042,32.2691,Match,48,3,950400,2069,48003950400,Texas, Andrews County,,11.656773,85625.0,94599.0,,94599.0,0.90513641,0.0,1.0,operational,confirmed
fibernet-orem-ut,-111.67595,40.27619,Match,49,49,1300,5002,49049001300,Utah, Utah County,"Provo-Orem-Lehi, UT",5.0949912,78346.0,109675.0,110937.0,110937.0,0.70622063,0.0,0.0,operational,confirmed
meta-montgomery-al,-86.273,32.185,Match,1,101,5903,2005,1101005903,Alabama, Montgomery County,"Montgomery, AL",13.534219,105901.0,83032.0,81959.0,81959.0,1.2921216,0.0,1.0,under_construction,confirmed
cipher-black-pearl-wink-tx,-103.1607,31.751,Match,48,495,950400,1099,48495950400,Texas, Winkler County,,15.324046,123086.0,94599.0,,94599.0,1.3011342,0.0,1.0,under_construction,confirmed
microsoft-silver-springs-lyon-county-nv,-119.2267443,39.373597,Match,32,19,960205,1013,32019960205,Nevada, Lyon County,"Reno, NV",20.627062,63365.0,92663.0,104602.0,104602.0,0.60577238,1.0,1.0,proposed,reported
gigaland-data-centers-remington-fauquier-va,-77.78314256153212,38.56070838764574,Match,51,61,930706,3015,51061930706,Virginia, Fauquier County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",10.96208,86597.0,115213.0,154653.0,154653.0,0.55994385,1.0,1.0,proposed,reported
flexential-nashville-cool-springs-tn,-86.833406,35.951045,Match,47,187,50307,2047,47187050307,Tennessee, Williamson County,"Nashville-Davidson--Murfreesboro--Franklin, TN",3.1750128,115459.0,87314.0,105115.0,105115.0,1.0984066,0.0,0.0,operational,reported
cleanspark-college-park-ga,-84.4277,33.6407,Match,13,63,980000,1017,13063980000,Georgia, Clayton County,"Atlanta-Sandy Springs-Roswell, GA",,,93754.0,107388.0,107388.0,,0.0,0.0,operational,confirmed
aws-hobart-in,-87.263,41.517,Match,18,89,42000,4000,18089042000,Indiana, Lake County,"Chicago-Naperville-Elgin, IL-IN",7.3950796,93750.0,90767.0,113207.0,113207.0,0.82812899,0.0,0.0,under_construction,confirmed
edgeconnex-mad01-madison-wi,-89.2982832,43.0481038,Match,55,25,3100,3034,55025003100,Wisconsin, Dane County,"Madison, WI",8.0101185,113958.0,100141.0,120280.0,120280.0,0.94743931,0.0,0.0,operational,confirmed
stratos-box-elder-ut,-113.5,41.5,Match,49,3,960100,3429,49003960100,Utah, Box Elder County,,10.962633,95658.0,109675.0,,109675.0,0.87219512,0.0,1.0,proposed,reported
microsoft-bristow-mnz03-va,-77.56,38.728,Match,51,153,901417,1007,51153901417,Virginia, Prince William County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1.212508,228625.0,115213.0,154653.0,154653.0,1.4783095,0.0,0.0,operational,reported
coresite-bo1-boston-ma-ma,-71.0797577,42.3767059,Match,25,17,351500,4006,25017351500,Massachusetts, Middlesex County,"Boston-Cambridge-Newton, MA-NH",12.987013,101875.0,131675.0,145780.0,145780.0,0.69882703,1.0,0.0,operational,reported
stargate-saline-township-mi,-83.8063,42.174,Match,26,161,425000,3017,26161425000,Michigan, Washtenaw County,"Ann Arbor, MI",2.9490616,192321.0,93357.0,126625.0,126625.0,1.5188233,0.0,0.0,under_construction,reported
voltagrid-covington-power-plant-ga,-83.8602,33.5968,Match,13,217,100701,1000,13217100701,Georgia, Newton County,"Atlanta-Sandy Springs-Roswell, GA",20.113493,34302.0,93754.0,107388.0,107388.0,0.31942117,1.0,0.0,under_construction,confirmed
h5-data-centers-cincinnati-gest-oh,-84.5261021,39.0981558,Match,39,61,26300,1105,39061026300,Ohio, Hamilton County,"Cincinnati, OH-KY-IN",66.747574,,92749.0,104379.0,104379.0,,1.0,0.0,operational,confirmed
iron-mountain-den1-denver-co,-104.9695542,39.7773827,Match,8,31,3501,1036,8031003501,Colorado, Denver County,"Denver-Aurora-Centennial, CO",25.47506,70313.0,119139.0,132002.0,132002.0,0.53266615,1.0,0.0,operational,confirmed
westblock-shiprock-nm,-108.6866,36.7867,Match,35,45,942802,4030,35045942802,New Mexico, San Juan County,"Farmington, NM",30.805092,42083.0,79556.0,68290.0,68290.0,0.61623955,1.0,1.0,cancelled,reported
cologix-jax1-fl,-81.6624257,30.3314298,Match,12,31,17200,2081,12031017200,Florida, Duval County,"Jacksonville, FL",44.759972,54265.0,89891.0,98813.0,98813.0,0.54916865,1.0,0.0,operational,reported
stargate-lordstown-oh,-80.8534,41.1745,Match,39,155,933400,2005,39155933400,Ohio, Trumbull County,"Youngstown-Warren, OH",8.103241,81107.0,92749.0,76609.0,76609.0,1.0587137,0.0,0.0,under_construction,reported
edgeconnex-mesa-campus-phx11-3302-s-hawes-rd-az,-111.6475291,33.3520091,Match,4,13,422655,2000,4013422655,Arizona, Maricopa County,"Phoenix-Mesa-Chandler, AZ",4.5466089,101364.0,95980.0,103615.0,103615.0,0.97827536,0.0,0.0,under_construction,reported
mudiita-ransom-township-lackawanna-pa,-75.7375,41.4483,Match,42,69,112400,2039,42069112400,Pennsylvania, Lackawanna County,"Scranton--Wilkes-Barre, PA",11.913627,108311.0,100262.0,85514.0,85514.0,1.266588,0.0,1.0,cancelled,reported
prometheus-hyperscale-fort-morgan-co,-103.799951,40.2502582,Match,8,87,500,2018,8087000500,Colorado, Morgan County,,3.9985051,73993.0,119139.0,,119139.0,0.62106448,1.0,1.0,proposed,reported
lumen-ashburn-va,-77.4576094,39.022182,Match,51,107,611006,1020,51107611006,Virginia, Loudoun County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2.078522,211875.0,115213.0,154653.0,154653.0,1.3700025,0.0,0.0,operational,reported
cloverleaf-project-open-sky-piedmont-ok,-97.8,35.7,Match,40,17,300201,1094,40017300201,Oklahoma, Canadian County,"Oklahoma City, OK",3.6414177,103852.0,82385.0,90681.0,90681.0,1.1452454,0.0,0.0,proposed,reported
powerhouse-95-spotsylvania-va,-77.66,38.17,Match,51,177,20406,3011,51177020406,Virginia, Spotsylvania County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",13.665879,104044.0,115213.0,154653.0,154653.0,0.67275774,1.0,1.0,under_construction,reported
eagle-rock-meridian-technology-park-taylorville-il,-89.36787,39.489771,Match,17,21,959000,2021,17021959000,Illinois, Christian County,,5.0573301,96625.0,106018.0,,106018.0,0.91140181,0.0,1.0,proposed,reported
qts-new-albany-1-franklin-county-oh,-82.75793,40.06378,Match,39,89,755601,2036,39089755601,Ohio, Licking County,"Columbus, OH",2.3718438,170039.0,92749.0,104588.0,104588.0,1.6257983,0.0,0.0,under_construction,confirmed
bluebird-quad-cities-bettendorf-ia,-90.5157,41.5245,Match,19,163,13200,1077,19163013200,Iowa, Scott County,"Davenport-Moline-Rock Island, IA-IL",3.1375167,115833.0,97491.0,94063.0,94063.0,1.2314407,0.0,0.0,operational,confirmed
midcon-recovery-solutions-oklahoma-city-ok,-97.567,35.618,Match,40,109,108326,2000,40109108326,Oklahoma, Oklahoma County,"Oklahoma City, OK",14.014252,85257.0,82385.0,90681.0,90681.0,0.9401859,0.0,0.0,operational,reported
cascade-digital-power-hatfield-wi,-90.7306966,44.4146842,Match,55,53,960200,3004,55053960200,Wisconsin, Jackson County,,10.028011,81250.0,100141.0,,100141.0,0.81135601,0.0,1.0,operational,confirmed
entergy-bogalusa-west-solar-washington-parish-la,-89.8486858,30.7910204,Match,22,117,950800,2040,22117950800,Louisiana, Washington Parish,,26.37636,57950.0,79407.0,,79407.0,0.72978455,1.0,1.0,under_construction,reported
microsoft-elk-grove-village-il,-87.96,42.005,Match,17,31,770300,3018,17031770300,Illinois, Cook County,"Chicago-Naperville-Elgin, IL-IN",8.7209301,97601.0,106018.0,113207.0,113207.0,0.86214632,0.0,0.0,under_construction,confirmed
beacon-golden-valley-ca,-119.55,35.36,Match,6,29,3304,2156,6029003304,California, Kern County,"Bakersfield-Delano, CA",13.347826,103750.0,113346.0,77234.0,77234.0,1.3433203,0.0,1.0,proposed,reported
flexential-minneapolis-chaska-msp01-mn,-93.5988964,44.8516116,Match,27,19,90802,2000,27019090802,Minnesota, Carver County,"Minneapolis-St. Paul-Bloomington, MN-WI",2.1876314,206845.0,113993.0,126705.0,126705.0,1.6324928,0.0,0.0,operational,reported
greenidge-spartanburg-sc,-81.925,34.9494,Match,45,83,21200,1109,45083021200,South Carolina, Spartanburg County,"Spartanburg, SC",9.3898201,178487.0,86707.0,78303.0,78303.0,2.2794402,0.0,1.0,cancelled,confirmed
google-palo-ia,-91.7935,42.0611,Match,19,113,10600,3049,19113010600,Iowa, Linn County,"Cedar Rapids, IA",1.8993206,145139.0,97491.0,100430.0,100430.0,1.4451758,0.0,0.0,proposed,confirmed
bull-church-data-center-caroline-va,-77.49262214339025,38.00820612043225,Match,51,33,30503,1051,51033030503,Virginia, Caroline County,,27.86536,47695.0,115213.0,,115213.0,0.41397238,1.0,1.0,proposed,reported
edgeconnex-mcn-new-albany-licking-county-oh,-82.72274,40.08878,Match,39,89,755601,1031,39089755601,Ohio, Licking County,"Columbus, OH",2.3718438,170039.0,92749.0,104588.0,104588.0,1.6257983,0.0,0.0,under_construction,reported
meta-stanton-springs-newton-ga,-83.7182,33.6551,Match,13,297,110801,1006,13297110801,Georgia, Walton County,"Atlanta-Sandy Springs-Roswell, GA",6.92974,106489.0,93754.0,107388.0,107388.0,0.99162847,0.0,1.0,operational,reported
microsoft-van-meter-ia,-93.9548406,41.5332166,Match,19,49,50902,3073,19049050902,Iowa, Dallas County,"Des Moines-West Des Moines, IA",1.6703243,147458.0,97491.0,110255.0,110255.0,1.3374269,0.0,1.0,proposed,reported
peak-mining-texas-2-corpus-christi-tx,-97.421,27.852,Match,48,355,6300,1001,48355006300,Texas, Nueces County,"Corpus Christi, TX",34.827194,49920.0,94599.0,79893.0,79893.0,0.62483573,1.0,0.0,under_construction,reported
prime-smf02-sacramento-ca,-121.399,38.671,Match,6,67,7301,3003,6067007301,California, Sacramento County,"Sacramento-Roseville-Folsom, CA",24.963045,60923.0,113346.0,116511.0,116511.0,0.52289486,1.0,0.0,under_construction,confirmed
starwood-digital-project-washington-de,-75.593,39.578,Match,10,3,16404,2019,10003016404,Delaware, New Castle County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",4.1065125,101146.0,105121.0,116434.0,116434.0,0.86869812,0.0,0.0,proposed,reported
tract-farmington-technology-park-mn,-93.152,44.606,Match,27,37,60904,1003,27037060904,Minnesota, Dakota County,"Minneapolis-St. Paul-Bloomington, MN-WI",12.450369,80873.0,113993.0,126705.0,126705.0,0.63827789,1.0,0.0,proposed,confirmed
ainet-cybernap-glen-burnie-md,-76.612,39.169,Match,24,3,751000,1001,24003751000,Maryland, Anne Arundel County,"Baltimore-Columbia-Towson, MD",9.9060202,114250.0,127817.0,126229.0,126229.0,0.90510106,0.0,0.0,operational,reported
deep-river-data-cumnock-lee-county-nc,-79.23778,35.555,Match,37,105,30601,2014,37105030601,North Carolina, Lee County,,8.6076632,108286.0,90290.0,,90290.0,1.1993133,0.0,1.0,proposed,reported
bginusa-york-ne,-97.593,40.885,Match,31,185,969700,2049,31185969700,Nebraska, York County,,10.113519,98448.0,99751.0,,99751.0,0.98693746,0.0,1.0,permitted,confirmed
hixson-data-center-mcminnville-tn,-85.76998,35.6834,Match,47,177,930500,1026,47177930500,Tennessee, Warren County,,14.147078,59414.0,87314.0,,87314.0,0.68046361,1.0,1.0,proposed,confirmed
google-redhawk-mesa-az,-111.6199,33.3764,Match,4,13,422642,3007,4013422642,Arizona, Maricopa County,"Phoenix-Mesa-Chandler, AZ",4.3879056,100590.0,95980.0,103615.0,103615.0,0.97080541,0.0,0.0,operational,confirmed
aws-calvert-cliffs-md,-76.443,38.437,Match,24,9,861100,1003,24009861100,Maryland, Calvert County,"Lexington Park, MD",2.3570135,150096.0,127817.0,147758.0,147758.0,1.0158231,0.0,1.0,cancelled,reported
lightfield-energy-chickasha-airport-ok,-97.9364,35.0526,Match,40,51,1000,1007,40051001000,Oklahoma, Grady County,"Oklahoma City, OK",24.992334,54521.0,82385.0,90681.0,90681.0,0.6012395,1.0,1.0,proposed,reported
qts-colorado-springs-co,-104.8426568,38.9220674,Match,8,41,3711,1002,8041003711,Colorado, El Paso County,"Colorado Springs, CO",5.9221659,113419.0,119139.0,108260.0,108260.0,1.0476538,0.0,0.0,operational,reported
we-energies-paris-rice-wi,-88.0087,42.6489,Match,55,59,2802,1013,55059002802,Wisconsin, Kenosha County,"Kenosha, WI",4.9435029,119659.0,100141.0,105009.0,105009.0,1.1395118,0.0,0.0,under_construction,confirmed
bitfarms-scrubgrass-kennerdell-pa,-79.8517,41.2306,Match,42,121,201400,2009,42121201400,Pennsylvania, Venango County,,11.629153,76080.0,100262.0,,100262.0,0.75881189,0.0,1.0,operational,reported
meta-davenport-ia,-90.5776,41.5236,Match,19,163,10900,3003,19163010900,Iowa, Scott County,"Davenport-Moline-Rock Island, IA-IL",44.690723,29095.0,97491.0,94063.0,94063.0,0.30931398,1.0,0.0,proposed,confirmed
meta-jeffersonville-in,-85.715,38.33,Match,18,19,50603,1007,18019050603,Indiana, Clark County,"Louisville/Jefferson County, KY-IN",13.681774,77172.0,90767.0,93011.0,93011.0,0.82970834,0.0,0.0,under_construction,confirmed
ntt-data-quincy-data-center-wa,-119.8657481,47.2435798,Match,53,25,10600,3005,53025010600,Washington, Grant County,,8.8303165,90379.0,118075.0,,118075.0,0.76543725,0.0,1.0,operational,reported
qts-new-albany-2-franklin-county-oh,-82.75685,40.05491,Match,39,89,755601,2036,39089755601,Ohio, Licking County,"Columbus, OH",2.3718438,170039.0,92749.0,104588.0,104588.0,1.6257983,0.0,0.0,under_construction,confirmed
edged-aurora-il,-88.284,41.79,Match,17,89,852906,1005,17089852906,Illinois, Kane County,"Chicago-Naperville-Elgin, IL-IN",13.733742,89297.0,106018.0,113207.0,113207.0,0.78879398,0.0,0.0,under_construction,confirmed
applied-digital-delta-forge-1-la,-92.65,31.4,Match,22,43,20300,1017,22043020300,Louisiana, Grant Parish,"Alexandria, LA",20.827068,67583.0,79407.0,73265.0,73265.0,0.92244589,1.0,1.0,under_construction,confirmed
cyrusone-chi6-wood-dale-il,-87.964189,41.9790594,Match,17,43,840101,4033,17043840101,Illinois, DuPage County,"Chicago-Naperville-Elgin, IL-IN",7.2818232,95225.0,106018.0,113207.0,113207.0,0.84115821,0.0,0.0,under_construction,confirmed
aphorio-carter-collierville-tn,-89.66453,35.04204,Match,47,157,21620,1010,47157021620,Tennessee, Shelby County,"Memphis, TN-MS-AR",24.515757,84643.0,87314.0,84517.0,84517.0,1.0014908,1.0,0.0,operational,confirmed
stack-berry-hill-va,-79.35,36.68,Match,51,143,10801,1026,51143010801,Virginia, Pittsylvania County,,10.564054,84205.0,115213.0,,115213.0,0.73086369,0.0,1.0,proposed,confirmed
aws-north-creek-technology-campus-louisa-va,-77.967415971191,37.999666431819,Match,51,109,950202,1003,51109950202,Virginia, Louisa County,,7.9941249,95100.0,115213.0,,115213.0,0.82542771,0.0,1.0,proposed,reported
ntt-chicago-ch1-data-center-il,-88.0072217,41.9879619,Match,17,43,840201,2000,17043840201,Illinois, DuPage County,"Chicago-Naperville-Elgin, IL-IN",1.0686529,117412.0,106018.0,113207.0,113207.0,1.0371443,0.0,0.0,operational,reported
qts-marvel-bessemer-al,-86.97,33.44,Match,1,73,13902,1073,1073013902,Alabama, Jefferson County,"Birmingham, AL",8.9715538,83750.0,83032.0,91396.0,91396.0,0.91634208,0.0,0.0,proposed,reported
tcdc-ector-county-tx,-102.54,31.87,Match,48,135,2702,3048,48135002702,Texas, Ector County,"Odessa, TX",17.924637,67466.0,94599.0,81330.0,81330.0,0.82953399,0.0,0.0,proposed,reported
lumen-phoenix-1-az,-112.0707916,33.494309,Match,4,13,110502,1002,4013110502,Arizona, Maricopa County,"Phoenix-Mesa-Chandler, AZ",23.91144,94444.0,95980.0,103615.0,103615.0,0.91148967,1.0,0.0,operational,reported
wildcat-ridge-archbald-lackawanna-county-pa,-75.54,41.51,Match,42,69,111100,1021,42069111100,Pennsylvania, Lackawanna County,"Scranton--Wilkes-Barre, PA",8.1847649,94781.0,100262.0,85514.0,85514.0,1.1083683,0.0,0.0,proposed,reported
duke-energy-progress-richmond-county-bridge-power-nc,-79.71,34.88917,Match,37,153,970900,3038,37153970900,North Carolina, Richmond County,,17.359818,68545.0,90290.0,,90290.0,0.75916493,0.0,1.0,permitted,reported
hut8-batavia-il,-88.275,41.859,Match,17,89,852803,2009,17089852803,Illinois, Kane County,"Chicago-Naperville-Elgin, IL-IN",6.4049587,127843.0,106018.0,113207.0,113207.0,1.1292853,0.0,0.0,under_construction,confirmed
microsoft-maiden-catawba-county-nc,-81.2255,35.5845,Match,37,35,11702,4020,37035011702,North Carolina, Catawba County,"Hickory-Lenoir-Morganton, NC",11.646235,88511.0,90290.0,76116.0,76116.0,1.1628436,0.0,1.0,under_construction,confirmed
t5-chicago-ii-il,-87.9755567,42.0230424,Match,17,31,770400,1025,17031770400,Illinois, Cook County,"Chicago-Naperville-Elgin, IL-IN",9.4145918,91406.0,106018.0,113207.0,113207.0,0.80742359,0.0,0.0,operational,reported
comanche-peak-nuclear-somervell-county-tx,-97.785,32.2983,Match,48,425,101,2000,48425000101,Texas, Somervell County,,12.08104,77298.0,94599.0,,94599.0,0.81711221,0.0,1.0,operational,confirmed
raeden-taurus-colorado-springs-co,-104.8214,38.8339,Match,8,41,2300,1018,8041002300,Colorado, El Paso County,"Colorado Springs, CO",36.614918,81845.0,119139.0,108260.0,108260.0,0.75600404,1.0,0.0,permitted,confirmed
natelli-vance-county-henderson-nc,-78.4709,36.3085,Match,37,181,960300,3024,37181960300,North Carolina, Vance County,,8.7650328,,90290.0,,90290.0,,0.0,1.0,proposed,rumored
digital-realty-jfk10-manhattan-ny,-74.003206,40.741369,Match,36,61,8300,2000,36061008300,New York, New York County,"New York-Newark-Jersey City, NY-NJ",22.578859,,106873.0,120744.0,120744.0,,1.0,0.0,operational,confirmed
switch-tahoe-reno-3-the-citadel-campus-nv,-119.4833058,39.5115198,Match,32,29,970200,1141,32029970200,Nevada, Storey County,"Reno, NV",7.0582547,121477.0,92663.0,104602.0,104602.0,1.1613258,0.0,1.0,operational,reported
google-moncks-corner-sc,-80.039105,33.072101,Match,45,15,20707,1044,45015020707,South Carolina, Berkeley County,"Charleston-North Charleston, SC",6.25,92340.0,86707.0,105712.0,105712.0,0.87350535,0.0,0.0,operational,confirmed
equinix-ch8-minooka-il,-88.262,41.4506,Match,17,63,102,1041,17063000102,Illinois, Grundy County,"Chicago-Naperville-Elgin, IL-IN",2.8830504,120159.0,106018.0,113207.0,113207.0,1.0614096,0.0,1.0,proposed,confirmed
centersquare-ord4-lisle-il,-88.0948856,41.8023406,Match,17,43,846102,2039,17043846102,Illinois, DuPage County,"Chicago-Naperville-Elgin, IL-IN",13.148283,88798.0,106018.0,113207.0,113207.0,0.7843861,0.0,0.0,operational,confirmed
google-omaha-ne,-96.145,41.334,Match,31,55,7314,3014,31055007314,Nebraska, Douglas County,"Omaha, NE-IA",2.0337751,129702.0,99751.0,109980.0,109980.0,1.1793236,0.0,0.0,operational,confirmed
digital-realty-mia10-fl,-80.1929625,25.7758419,Match,12,86,3704,1004,12086003704,Florida, Miami-Dade County,"Miami-Fort Lauderdale-West Palm Beach, FL",17.341482,48304.0,89891.0,89212.0,89212.0,0.54145181,1.0,0.0,operational,confirmed
aws-birchwood-data-campus-king-george-va,-77.32191549954541,38.25934134516552,Match,51,99,40302,1012,51099040302,Virginia, King George County,,14.270977,160444.0,115213.0,,115213.0,1.3925859,0.0,1.0,permitted,confirmed
digital-realty-8100-boone-boulevard-former-dupont-fabros-va3-va,-77.2258825,38.9137236,Match,51,59,460501,1006,51059460501,Virginia, Fairfax County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",6.8306012,221563.0,115213.0,154653.0,154653.0,1.432646,0.0,0.0,operational,reported
microsoft-douglasville-ga,-84.7427,33.7547,Match,13,97,80305,2029,13097080305,Georgia, Douglas County,"Atlanta-Sandy Springs-Roswell, GA",10.886758,83611.0,93754.0,107388.0,107388.0,0.77858794,0.0,0.0,under_construction,confirmed
project-shirley-eagle-creek-township-lake-county-in,-87.3,41.31,Match,18,89,43404,1012,18089043404,Indiana, Lake County,"Chicago-Naperville-Elgin, IL-IN",2.9850745,112188.0,90767.0,113207.0,113207.0,0.9909988,0.0,1.0,proposed,reported
rowan-bauxite-iii-frederick-md,-77.506,39.338,Match,24,21,752303,2020,24021752303,Maryland, Frederick County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1.6821946,177000.0,127817.0,154653.0,154653.0,1.1444976,0.0,0.0,permitted,confirmed
